1.000000000000000021e-02,7.848838029366690845e-04,1.678614020571245227e-05
3.617085427135678377e-01,8.898145561341508315e-04,5.506857413811892249e-06
7.134170854271356665e-01,1.022514085248657934e-03,3.269909437484999265e-06
1.065125628140703551e+00,1.195413675407175488e-03,1.712814180656371037e-05
1.416834170854271324e+00,1.429714067716222935e-03,4.369576430593093835e-02
1.768542713567839098e+00,1.764912766777213329e-03,5.334835020786857923e-02
2.120251256281406871e+00,2.284529844548363955e-03,5.700982684086983859e-02
2.471959798994974644e+00,3.204184411244460472e-03,5.839350772792144262e-02
2.823668341708542417e+00,5.335138384054822352e-03,5.867702832931366574e-02
3.175376884422110191e+00,2.024292925372792734e-02,5.834734389116664338e-02
3.527085427135677964e+00,1.381093757649992870e+00,5.763744314918822081e-02
3.878793969849245737e+00,1.866601832967507146e+00,5.667174049415350801e-02
4.230502512562813955e+00,2.120617369657379125e+00,5.552420326583781124e-02
4.582211055276381728e+00,2.264189662402207315e+00,5.424430797323288866e-02
4.933919597989949501e+00,2.343826591408992410e+00,5.286924958479574665e-02
5.285628140703517275e+00,2.383202110340185698e+00,5.142959740430579074e-02
5.637336683417085048e+00,2.396039264736630425e+00,4.995164594499255928e-02
5.989045226130652821e+00,2.390913254466350057e+00,4.845815047218358235e-02
6.340753768844220595e+00,2.373449951476738207e+00,4.696840558083712619e-02
6.692462311557788368e+00,2.347467546577245656e+00,4.549819624849721356e-02
7.044170854271356141e+00,2.315622080607672828e+00,4.405986465293285081e-02
7.395879396984923915e+00,2.279795434542127630e+00,4.266255348380530721e-02
7.747587939698491688e+00,2.241339448874276830e+00,4.131259050198969607e-02
8.099296482412059461e+00,2.201235076700181814e+00,4.001394661248602880e-02
8.451005025125628123e+00,2.160199129677526919e+00,3.876870402411235900e-02
8.802713567839195008e+00,2.118757553909722091e+00,3.757749018523844076e-02
9.154422110552763669e+00,2.077296711646086980e+00,3.643985363583703702e-02
9.506130653266330555e+00,2.036099861954093093e+00,3.535457378260276062e-02
9.857839195979899216e+00,1.995373478067666628e+00,3.431990668793716281e-02
1.020954773869346610e+01,1.955266463919588915e+00,3.333377422303992338e-02
1.056125628140703476e+01,1.915884334199797312e+00,3.239390589348581373e-02
1.091296482412060165e+01,1.877299774552763090e+00,3.149794265817403016e-02
1.126467336683417031e+01,1.839560569427278303e+00,3.064351110091530217e-02
1.161638190954773897e+01,1.802695595621514046e+00,2.982827498551594847e-02
1.196809045226130586e+01,1.766719381124931099e+00,2.904996986732676784e-02
1.231979899497487452e+01,1.731635590853390028e+00,2.830642520925581718e-02
1.267150753768844140e+01,1.697439703651258069e+00,2.759557741821516350e-02
1.302321608040201006e+01,1.664121075637278180e+00,2.691547638462554043e-02
1.337492462311557695e+01,1.631664535050118880e+00,2.626428745346165092e-02
1.372663316582914561e+01,1.600051617435465756e+00,2.564029025189395322e-02
1.407834170854271250e+01,1.569261523363551181e+00,2.504187541665407746e-02
1.443005025125628116e+01,1.539271861142129882e+00,2.446753997758806254e-02
1.478175879396984804e+01,1.510059222282139402e+00,2.391588194050096525e-02
1.513346733668341670e+01,1.481599626428564687e+00,2.338559445468196135e-02
1.548517587939698359e+01,1.453868864120243964e+00,2.287545983462757615e-02
1.583688442211055225e+01,1.426842759393264215e+00,2.238434362084011642e-02
1.618859296482412091e+01,1.400497369386454194e+00,2.191118880312528314e-02
1.654030150753768780e+01,1.374809134373826236e+00,2.145501028549507555e-02
1.689201005025125824e+01,1.349754988763817609e+00,2.101488964008161112e-02
1.724371859296482512e+01,1.325312441365861460e+00,2.058997017502228744e-02
1.759542713567839201e+01,1.301459631479092272e+00,2.017945232559911761e-02
1.794713567839196244e+01,1.278175365991788937e+00,1.978258936716243213e-02
1.829884422110552933e+01,1.255439141606868425e+00,1.939868344118931762e-02
1.865055276381909621e+01,1.233231155462874540e+00,1.902708188121664951e-02
1.900226130653266310e+01,1.211532306751017085e+00,1.866717382262008534e-02
1.935396984924623354e+01,1.190324191398438813e+00,1.831838707874337488e-02
1.970567839195980042e+01,1.169589091466240349e+00,1.798018526532565303e-02
2.005738693467336731e+01,1.149309960574743439e+00,1.765206515524318440e-02
2.040909547738693419e+01,1.129470406400134186e+00,1.733355424606742440e-02
2.076080402010050463e+01,1.110054671071939891e+00,1.702420852369569346e-02
2.111251256281407152e+01,1.091047610128747181e+00,1.672361040622564327e-02
2.146422110552763840e+01,1.072434670551548841e+00,1.643136685324563667e-02
2.181592964824120529e+01,1.054201868283239252e+00,1.614710762674579844e-02
2.216763819095477572e+01,1.036335765553680233e+00,1.587048369088369520e-02
2.251934673366834261e+01,1.018823448258121989e+00,1.560116573883895026e-02
2.287105527638190949e+01,1.001652503579163245e+00,1.533884283594703565e-02
2.322276381909547993e+01,9.848109979961262583e-01,1.508322116920630777e-02
2.357447236180904682e+01,9.682874557885592370e-01,1.483402289409590895e-02
2.392618090452261370e+01,9.520708381107184648e-01,1.459098507042679883e-02
2.427788944723618059e+01,9.361505226900163068e-01,1.435385867967245606e-02
2.462959798994975102e+01,9.205162841833173237e-01,1.412240771689146981e-02
2.498130653266331791e+01,9.051582752097546702e-01,1.389640835096485165e-02
2.533301507537688479e+01,8.900670080666690520e-01,1.367564814742848814e-02
2.568472361809045168e+01,8.752333371256986183e-01,1.345992534869026175e-02
2.603643216080402212e+01,8.606484418985704821e-01,1.324904820688463380e-02
2.638814070351758900e+01,8.463038107562234069e-01,1.304283436503912187e-02
2.673984924623115589e+01,8.321912252803531640e-01,1.284111028261029040e-02
2.709155778894472277e+01,8.183027452229379994e-01,1.264371070179479140e-02
2.744326633165829321e+01,8.046306940465696167e-01,1.245047815133690401e-02
2.779497487437186010e+01,7.911676450163961372e-01,1.226126248484097486e-02
2.814668341708542698e+01,7.779064078128753446e-01,1.207592045085715236e-02
2.849839195979899742e+01,7.648400156333328148e-01,1.189431529224515595e-02
2.885010050251256430e+01,7.519617127494075959e-01,1.171631637253531776e-02
2.920180904522613119e+01,7.392649424866581942e-01,1.154179882720054139e-02
2.955351758793969807e+01,7.267433355919701299e-01,1.137064323792976415e-02
2.990522613065326851e+01,7.143906989537291974e-01,1.120273532815425389e-02
3.025693467336683540e+01,7.022010046390879667e-01,1.103796567822342735e-02
3.060864321608040228e+01,6.901683792118729066e-01,1.087622945876050642e-02
3.096035175879396917e+01,6.782870932938052100e-01,1.071742618084798628e-02
3.131206030150753961e+01,6.665515513305890760e-01,1.056145946180359584e-02
3.166376884422110649e+01,6.549562815231466661e-01,1.040823680540685879e-02
3.201547738693466982e+01,6.434959258825702078e-01,1.025766939552777944e-02
3.236718592964823671e+01,6.321652303654335947e-01,1.010967190219191555e-02
3.271889447236180359e+01,6.209590350436139383e-01,9.964162299192275488e-03
3.307060301507537048e+01,6.098722642598604082e-01,9.821061692426771156e-03
3.342231155778894447e+01,5.988999167167683435e-01,9.680294158203765070e-03
3.377402010050251135e+01,5.880370554425559115e-01,9.541786590815332439e-03
3.412572864321607824e+01,5.772787975719017028e-01,9.405468558730348608e-03
3.447743718592964512e+01,5.666203038739999753e-01,9.271272168807903960e-03
3.482914572864321201e+01,5.560567679526573492e-01,9.139131937975024031e-03
3.518085427135677890e+01,5.455834050345393926e-01,9.008984671852937262e-03
3.553256281407034578e+01,5.351954402512379971e-01,8.880769349852902020e-03
3.588427135678391977e+01,5.248880963083693008e-01,8.754427016295722105e-03
3.623597989949748666e+01,5.146565804199915162e-01,8.629900677140221743e-03
3.658768844221105354e+01,5.044960703687116910e-01,8.507135201933295476e-03
3.693939698492462043e+01,4.944016995303085471e-01,8.386077230620176196e-03
3.729110552763818731e+01,4.843685406756907397e-01,8.266675084876584298e-03
3.764281407035175420e+01,4.743915883315167892e-01,8.148878683645558590e-03
3.799452261306532108e+01,4.644657394424870911e-01,8.032639462581153342e-03
3.834623115577888797e+01,4.545857720315735762e-01,7.917910297118661497e-03
3.869793969849246196e+01,4.447463214970319156e-01,7.804645428906627908e-03
3.904964824120602884e+01,4.349418541142670014e-01,7.692800395350450800e-03
3.940135678391959573e+01,4.251666372228155022e-01,7.582331962029685395e-03
3.975306532663316261e+01,4.154147054691648688e-01,7.473198057763065505e-03
4.010477386934672950e+01,4.056798223385422175e-01,7.365357712104519776e-03
4.045648241206029638e+01,3.959554360348765956e-01,7.258770995062965511e-03
4.080819095477386327e+01,3.862346285465450002e-01,7.153398958845380746e-03
4.115989949748743726e+01,3.765100564510335812e-01,7.049203581429269727e-03
4.151160804020100414e+01,3.667738816432798976e-01,6.946147711775593932e-03
4.186331658291457103e+01,3.570176896910805531e-01,6.844195016496763123e-03
4.221502512562813791e+01,3.472323928857753983e-01,6.743309927797072091e-03
4.256673366834170480e+01,3.374081142091517882e-01,6.643457592503960139e-03
4.291844221105527168e+01,3.275340472946291492e-01,6.544603822008596139e-03
4.327015075376883857e+01,3.175982858994507718e-01,6.446715042932682146e-03
4.362185929648240545e+01,3.075876142427766413e-01,6.349758248335365778e-03
4.397356783919597945e+01,2.974872465265090415e-01,6.253700949269859824e-03
4.432527638190954633e+01,2.872804996161459345e-01,6.158511126492551870e-03
4.467698492462311322e+01,2.769483765485037940e-01,6.064157182119914342e-03
4.502869346733668010e+01,2.664690291723615378e-01,5.970607891017487394e-03
4.538040201005024699e+01,2.558170540318322472e-01,5.877832351693046582e-03
4.573211055276381387e+01,2.449625535314423896e-01,5.785799936450424473e-03
4.608381909547738076e+01,2.338698591319566256e-01,5.694480240542276230e-03
4.643552763819095475e+01,2.224957550662718941e-01,5.603843030038010119e-03
4.678723618090452163e+01,2.107869412779732055e-01,5.513858188097492397e-03
4.713894472361808852e+01,1.986762958882173358e-01,5.424495659310587560e-03
4.749065326633165540e+01,1.860771620103219004e-01,5.335725391726723471e-03
4.784236180904522229e+01,1.728742133176009999e-01,5.247517276156668867e-03
4.819407035175878917e+01,1.589080094567487111e-01,5.159841082279369162e-03
4.854577889447235606e+01,1.439469393212228499e-01,5.072666391028293927e-03
4.889748743718592294e+01,1.276311247700410156e-01,4.985962522663478502e-03
4.924919597989949693e+01,1.093439518180581993e-01,4.899698459854965812e-03
4.960090452261306382e+01,8.784865539956915326e-02,4.813842765007595066e-03
4.995261306532663070e+01,5.975902974086238356e-02,4.728363490944530005e-03
5.030432160804019759e+01,1.219543296488451211e-03,4.643228083932692506e-03
5.065603015075376447e+01,3.986721620462720518e-04,4.558403277873430796e-03
5.100773869346733136e+01,2.869489932499352390e-04,4.473854978290491349e-03
5.135944723618089824e+01,2.339940360661475283e-04,4.389548134518098110e-03
5.171115577889447223e+01,2.013559668029497765e-04,4.305446598215199698e-03
5.206286432160803912e+01,1.785762300222263428e-04,4.221512965997146170e-03
5.241457286432160600e+01,1.614684667717865123e-04,4.137708403568655414e-03
5.276628140703517289e+01,1.479832517283689397e-04,4.053992448244234451e-03
5.311798994974873978e+01,1.369819434307226452e-04,3.970322786129893040e-03
5.346969849246230666e+01,1.277739361146466260e-04,3.886654999484220885e-03
5.382140703517587355e+01,1.199123960238780381e-04,3.802942278835926698e-03
5.417311557788944043e+01,1.130934723864106104e-04,3.719135093258716003e-03
5.452482412060301442e+01,1.071022185127290484e-04,3.635180810721157316e-03
5.487653266331658131e+01,1.017816092015623989e-04,3.551023258547985045e-03
5.522824120603014819e+01,9.701382755866330774e-05,3.466602211622126558e-03
5.557994974874371508e+01,9.270845960232650064e-05,3.381852792852895612e-03
5.593165829145728196e+01,8.879476967083478752e-05,3.296704766396628145e-03
5.628336683417084885e+01,8.521648631710474235e-05,3.211081698810097206e-03
5.663507537688441573e+01,8.192818708830882648e-05,3.124899956273693904e-03
5.698678391959798972e+01,7.889273260099502136e-05,3.038067496568442379e-03
5.733849246231155661e+01,7.607940751744075999e-05,2.950482401649755487e-03
5.769020100502512349e+01,7.346254888780534716e-05,2.862031078986812874e-03
5.804190954773869038e+01,7.102051747843871532e-05,2.772586035161167875e-03
5.839361809045225726e+01,6.873491495045654066e-05,2.682003090226467434e-03
5.874532663316582415e+01,6.658998020731042924e-05,2.590117850845737035e-03
5.909703517587939103e+01,6.457211828168439181e-05,2.496741185989320971e-03
5.944874371859295792e+01,6.266952861506359311e-05,2.401653337488806120e-03
5.980045226130653191e+01,6.087190880452787609e-05,2.304596126299948266e-03
6.015216080402009879e+01,5.917021630931197190e-05,2.205262444574362934e-03
6.050386934673366568e+01,5.755647514044970618e-05,2.103281782918473789e-03
6.085557788944723256e+01,5.602361780331085132e-05,1.998199799538594602e-03
6.120728643216079945e+01,5.456535511670988607e-05,1.889448635179786758e-03
6.155899497487436633e+01,5.317606826025486405e-05,1.776302282224696306e-03
6.191070351758793322e+01,5.185071868585878352e-05,1.657806657123302770e-03
6.226241206030150721e+01,5.058477248899960889e-05,1.532664324037806124e-03
6.261412060301507410e+01,4.937413656557480590e-05,1.399031828561603458e-03
6.296582914572864098e+01,4.821510443573492677e-05,1.254132013370390115e-03
6.331753768844220787e+01,4.710431004376292925e-05,1.093420935718589313e-03
6.366924623115577475e+01,4.603868817851157431e-05,9.084598585076359908e-04
6.402095477386934874e+01,4.501544041470421264e-05,6.796202235771241825e-04
6.437266331658291563e+01,4.403200568635624011e-05,3.243029423550723928e-04
6.472437185929648251e+01,4.308603476040282892e-05,1.047391694001111269e-07
6.507608040201004940e+01,4.217536801206850025e-05,6.816935831261552994e-08
6.542778894472361628e+01,4.129801600697415801e-05,5.443123583980952800e-08
6.577949748743718317e+01,4.045214247737774027e-05,4.662951122909403095e-08
6.613120603015075005e+01,3.963604935091138981e-05,4.140705619029091414e-08
6.648291457286433115e+01,3.884816354302272987e-05,3.758078449529371615e-08
6.683462311557789803e+01,3.808702527249944189e-05,3.461200207872644478e-08
6.718633165829146492e+01,3.735127769494903512e-05,3.221531449665611603e-08
6.753804020100503180e+01,3.663965768154103569e-05,3.022339193582765028e-08
6.788974874371859869e+01,3.595098759545731752e-05,2.853069471298094152e-08
6.824145728643216557e+01,3.528416794018872257e-05,2.706687255026539429e-08
6.859316582914573246e+01,3.463817077247418778e-05,2.578295275213342187e-08
6.894487437185929934e+01,3.401203378605244590e-05,2.464363040866794638e-08
6.929658291457286623e+01,3.340485498741959514e-05,2.362270930415365186e-08
6.964829145728643311e+01,3.281578789431026356e-05,2.270027603981517089e-08
7.000000000000000000e+01,3.224403719627687959e-05,2.186087835030072294e-08
